exchange,stockCode,stockSymbol,companyName
BSE,517360,SBECSYS,SBEC Systems
BSE,543066,SBICARD,SBI Cards
BSE,538341,SDFSA24GD,SBI DEBT FUND SERIES A-24
BSE,539031,SETFBSE100,SBI ETF BSE 100
BSE,590098,SBIGETS,SBI ETF Gold
BSE,535276,SBISENSEX,SBI ETF SENSEX
BSE,541972,SETFSN50,SBI ETF SENSEX Next 50
BSE,540719,SBILIFE,SBI Life Insurance
BSE,542748,RSDFSC14GR,SBI Mutual Fund
BSE,542749,RSDFSC14DR,SBI Mutual Fund
BSE,542750,RSDFSC14GD,SBI Mutual Fund
BSE,542751,RSDFSC14DD,SBI Mutual Fund
BSE,543203,SFMP34GR,SBI Mutual Fund
BSE,543204,SFMP34DR,SBI Mutual Fund
BSE,543205,SFMP34GD,SBI Mutual Fund
BSE,543206,SFMP34DD,SBI Mutual Fund
BSE,543293,SFMP44GR,SBI Mutual Fund
BSE,543294,SFMP44DR,SBI Mutual Fund
BSE,543295,SFMP44GD,SBI Mutual Fund
BSE,543296,SFMP44DD,SBI Mutual Fund
BSE,543301,SFMP45GR,SBI Mutual Fund
BSE,543302,SFMP45DR,SBI Mutual Fund
BSE,543303,SFMP45GD,SBI Mutual Fund
BSE,543304,SFMP45DD,SBI Mutual Fund
BSE,543313,SFMP46GR,SBI Mutual Fund
BSE,543314,SFMP46DR,SBI Mutual Fund
BSE,543315,SFMP46GD,SBI Mutual Fund
BSE,543316,SFMP46DD,SBI Mutual Fund
BSE,543359,SFMP51GR,SBI Mutual Fund
BSE,543360,SFMP51DR,SBI Mutual Fund
BSE,543361,SFMP51GD,SBI Mutual Fund
BSE,543362,SFMP51DD,SBI Mutual Fund
BSE,543368,SFMP52GR,SBI Mutual Fund
BSE,543369,SFMP52DR,SBI Mutual Fund
BSE,543370,SFMP52GD,SBI Mutual Fund
BSE,543371,SFMP52DD,SBI Mutual Fund
BSE,543379,SFMP53GR,SBI Mutual Fund
BSE,543380,SFMP53DR,SBI Mutual Fund
BSE,543381,SFMP53GD,SBI Mutual Fund
BSE,543382,SFMP53DD,SBI Mutual Fund
BSE,543392,SFMP54GR,SBI Mutual Fund
BSE,543393,SFMP54DR,SBI Mutual Fund
BSE,543394,SFMP54GD,SBI Mutual Fund
BSE,543395,SFMP54DD,SBI Mutual Fund
BSE,543406,SFMP55GR,SBI Mutual Fund
BSE,543407,SFMP55DR,SBI Mutual Fund
BSE,543408,SFMP55GD,SBI Mutual Fund
BSE,543409,SFMP55DD,SBI Mutual Fund
BSE,543421,SFMP57GR,SBI Mutual Fund
BSE,543422,SFMP57DR,SBI Mutual Fund
BSE,543423,SFMP57GD,SBI Mutual Fund
BSE,543424,SFMP57DD,SBI Mutual Fund
BSE,543429,SFMP56GR,SBI Mutual Fund
BSE,543430,SFMP56DR,SBI Mutual Fund
BSE,543431,SFMP56GD,SBI Mutual Fund
BSE,543432,SFMP56DD,SBI Mutual Fund
BSE,543445,SFMP58GR,SBI Mutual Fund
BSE,543446,SFMP58DR,SBI Mutual Fund
BSE,543447,SFMP58GD,SBI Mutual Fund
BSE,543448,SFMP58DD,SBI Mutual Fund
BSE,543455,SFMP59GR,SBI Mutual Fund
BSE,543456,SFMP59DR,SBI Mutual Fund
BSE,543457,SFMP59GD,SBI Mutual Fund
BSE,543459,SFMP59DD,SBI Mutual Fund
BSE,543466,SFMP60GR,SBI Mutual Fund
BSE,543467,SFMP60DR,SBI Mutual Fund
BSE,543468,SFMP60GD,SBI Mutual Fund
BSE,543469,SFMP60DD,SBI Mutual Fund
BSE,543548,SFMP66GR,SBI Mutual Fund
BSE,543549,SFMP66DR,SBI Mutual Fund
BSE,543550,SFMP66GD,SBI Mutual Fund
BSE,543551,SFMP66DD,SBI Mutual Fund
BSE,543564,SFMP67GR,SBI Mutual Fund
BSE,543565,SFMP67DR,SBI Mutual Fund
BSE,543566,SFMP67GD,SBI Mutual Fund
BSE,543567,SFMP67DD,SBI Mutual Fund
BSE,543609,SFMP68GR,SBI Mutual Fund
BSE,543610,SFMP68DR,SBI Mutual Fund
BSE,543611,SFMP68GD,SBI Mutual Fund
BSE,543612,SFMP68DD,SBI Mutual Fund
BSE,543646,SFMP69GR,SBI Mutual Fund
BSE,543647,SFMP69DR,SBI Mutual Fund
BSE,543648,SFMP69GD,SBI Mutual Fund
BSE,543649,SFMP69DD,SBI Mutual Fund
BSE,543755,SFMP76GR,SBI Mutual Fund
BSE,543756,SFMP76DR,SBI Mutual Fund
BSE,543757,SFMP76GD,SBI Mutual Fund
BSE,543758,SFMP76DD,SBI Mutual Fund
BSE,543777,SFMP77GR,SBI Mutual Fund
BSE,543778,SFMP77DR,SBI Mutual Fund
BSE,543779,SFMP77GD,SBI Mutual Fund
BSE,543780,SFMP77DD,SBI Mutual Fund
BSE,543783,SFMP78GR,SBI Mutual Fund
BSE,543784,SFMP78DR,SBI Mutual Fund
BSE,543785,SFMP78GD,SBI Mutual Fund
BSE,543786,SFMP78DD,SBI Mutual Fund
BSE,543824,SFMP79GR,SBI Mutual Fund
BSE,543825,SFMP79DR,SBI Mutual Fund
BSE,543826,SFMP79GD,SBI Mutual Fund
BSE,543827,SFMP79DD,SBI Mutual Fund
BSE,543844,SFMP80GR,SBI Mutual Fund
BSE,543845,SFMP80DR,SBI Mutual Fund
BSE,543846,SFMP80GD,SBI Mutual Fund
BSE,543847,SFMP80DD,SBI Mutual Fund
BSE,543865,RSFMP82GR,SBI Mutual Fund
BSE,543866,RSFMP82DR,SBI Mutual Fund
BSE,543867,RSFMP82GD,SBI Mutual Fund
BSE,543868,RSFMP82DD ,SBI Mutual Fund
BSE,543883,SFMP81GR,SBI Mutual Fund
BSE,543884,SFMP81DR,SBI Mutual Fund
BSE,543885,SFMP81GD,SBI Mutual Fund
BSE,543886,SFMP81DD,SBI Mutual Fund
BSE,590137,SETFNIFBK,SBI Mutual Fund-Permitted
BSE,590138,SETFNIF50,SBI Mutual Fund-Permitted
BSE,543366,SBLI,SBL Infratech Limited
BSE,526081,SCAGRO,SC Agrotech
BSE,531797,SCANPRO,Scan Projects
BSE,511672,SCANSTL,Scan Steels
BSE,526544,SCANPGEOM,Scanpoint Geomatics
BSE,543537,SCARNOSE,Scarnose International
BSE,505790,SCHAEFFLER,Schaeffler India
BSE,534139,SCHNEIDER,Schneider Electric Infra
BSE,538857,SCC,Scintilla Commercial & Cr
BSE,531234,SCOOBEEDAY,Scoobee Day Garments
BSE,505141,SCOOTER,Scooters India
BSE,535647,SDC,SDC Techmedia
BSE,534598,SEPOWER,SE Power
BSE,533268,SEATV,Sea TV Network
BSE,542753,SEACOAST,Seacoast Shipping Services
BSE,543782,SEALMATIC,Sealmatic India
BSE,526807,SEAMECLTD,Seamec
BSE,514264,SEASONST,Seasons Textiles
BSE,543234,SECMARK,Secmark Consultancy
BSE,543625,SECURCRED,SecUR Credentials
BSE,512161,SECURKLOUD,SecureKloud Technologies
BSE,540673,SIS,Security and Intelligence Services
BSE,532993,SEJAL,Sejal Glass
BSE,532886,SELMCL,SEL Manufacturing
BSE,530075,SELAN,Selan Exploration Technology
BSE,538875,SELLWIN,Sellwin Traders
BSE,543936,SENCO,Senco Gold
BSE,531980,SENINFO,Senthil Infotek
BSE,512529,SEQUENT,Sequent Scientific
BSE,512399,SERA,Sera Investments & Finance
BSE,531944,SERVOTEACH,Servoteach Industries
BSE,502450,SESHAPAPER,Seshasayee Paper & Boards
BSE,505075,SETCO,Setco Automotive
BSE,533605,SETUINFRA,Setubandhan Infrastructure
BSE,511760,SEVENHILL,Seven Hill Industries
BSE,524324,SEYAIND,Seya Industries
BSE,539199,SGFIN,SG Finserv
BSE,531812,SGNTE,SGN Telecoms
BSE,539450,SHK,SH Kelkar and Company
BSE,524546,SHABCHM,SHABA CHEMICALS LTD.
BSE,513436,SHAHALLOYS,Shah Alloys
BSE,509870,SHAHCON,Shah Construction
BSE,519031,SHAHFOOD,Shah Foods
BSE,542862,SHAHLON,Shahlon Silk Industries
BSE,501423,SHAILY,Shaily Engineering Plastics
BSE,531431,SHAKTIPUMP,Shakti Pumps
BSE,540797,SHALBY,Shalby Hospitals
BSE,511754,SAHLIBHFI,Shalibhadra Finance
BSE,509874,SHALPAINTS,Shalimar Paints
BSE,512499,SHALPRO,Shalimar Productions
BSE,532455,SHALIWIR,Shalimar Wires Industries
BSE,531240,SHAMROIN,Shamrock Industrial Company
BSE,540259,SHANGAR,Shangar Decor
BSE,542232,SRD,Shankar Lal Rampal Dye Chem
BSE,540425,SHANKARA,Shankara Building Products
BSE,512297,SHANTAI,Shantai Industries
BSE,531925,SHAQUAK,Shantanu Sheorey Aqua
BSE,522034,SHANTIGEAR,Shanthi Gears
BSE,539921,SEIL,Shanti Educational Initiatives
BSE,534708,SHANTIGURU,SHANTI GURU INDUSTRIES LI
BSE,543598,SISL,Shantidoot Infra Services
BSE,539584,SIPTL,Sharanam Infraproject and Trading
BSE,519397,SHINDL,Sharat Industries
BSE,538666,SHARDACROP,Sharda Cropchem
BSE,513548,SHRDAIS,Sharda Ispat
BSE,535602,SHARDA,Sharda Motor
BSE,512393,SHARDUL,Shardul Securities
BSE,540725,SHAREINDIA,Share India Securities
BSE,961917,SHAREINWARR,Share India Securities Li
BSE,540786,SHARIKA,Sharika Enterprises
BSE,523449,SHARP,Sharp India
BSE,538212,SHARPINV,Sharp Investments
BSE,543341,SHARPLINE,SHARPLINE BROADCAST LIMIT
BSE,540147,SHASHIJIT,Shashijit Infraprojects
BSE,543519,SFSL,Shashwat Furnishing Solutions
BSE,540203,SFL,Sheela Foam
BSE,540757,SCPL,Sheetal Cool Products
BSE,530525,SHEETAL,Sheetal Diamonds
BSE,526839,SIPL,Shelter Infra Projects
BSE,538685,SHEMAROO,Shemaroo Entertainment
BSE,512367,ZSHERAPR,Sheraton Properties & Finance
BSE,526117,SHERVANI,Shervani Industrial Syndicate
BSE,539111,SHESHAINDS,Sheshadri Industries
BSE,526137,SHETR,Shetron
BSE,507952,SHIKHARLETR,Shikhar Leasing & Trading
BSE,531201,SHILCTECH,Shilchar Technologies
BSE,513709,SHILGRAVQ,Shilp Gravures
BSE,530549,SHILPAMED,Shilpa Medicare
BSE,543244,SHINEFASH,Shine Fashions
BSE,523598,SCI,Shipping Corporation of India
BSE,540693,SHISHIND,Shish Industries
BSE,532323,SHIVACEM,Shiva Cement
BSE,530433,SHIVAAGRO,Shiva Global Agro Industries
BSE,540072,SHIVAEXPO,Shiva Granito Export
BSE,540961,SHIVAMILLS,Shiva Mills
BSE,521003,SHVSUIT,Shiva Suitings
BSE,511108,SHIVTEX,Shiva Texyarn
BSE,522237,SHIVAGR,Shivagrico Implements
BSE,513097,SHBCLQ,Shivalik Bimetal Controls
BSE,539148,SHIVALIK,Shivalik Rasayan
BSE,532776,SHIVAMAUTO,Shivam Autotech
BSE,539593,SHIVA,Shivansh Finserve
BSE,539683,SHIVKAMAL,Shivkamal Impex
BSE,532638,SHOPERSTOP,Shoppers Stop
BSE,531771,SHRADDHA,Shraddha Prime Projects
BSE,538795,SAPPL,Shree Ajit Pulp & Paper
BSE,521131,SBFL,Shree Bhavya Fabrics
BSE,500387,SHREECEM,Shree Cement
BSE,502180,SHREDIGCEM,Shree Digvijay Cement Company
BSE,539470,SHREEGANES,Shree Ganesh Bio-Tech
BSE,530797,SHGANEL,Shree Ganesh Elastoplast
BSE,540737,SGRL,Shree Ganesh Remedies
BSE,890181,SGRLPP,Shree Ganesh Remedies Lim
BSE,512463,SHRGLTR,Shree Global Tradefin
BSE,537709,HANSUGAR,Shree Hanuman Sugar & Industries
BSE,516106,SHKARTP,Shree Karthik Papers
BSE,542146,SKIFL,Shree Krishna Infrastruct
BSE,500388,SKPMIL,Shree Krishna Paper Mills
BSE,503863,SHRMFGC,Shree Manufacturing
BSE,531962,SHREMETAL,Shree Metalloys
BSE,527005,SHREEPAC,Shree Pacetronix
BSE,533110,SPSL,Shree Precoated Steels
BSE,539334,SHREEPUSHK,Shree Pushkar Chemicals
BSE,532310,SHREERAMA,Shree Rama Multi-Tech
BSE,500356,RAMANEWS,Shree Rama Newsprint & Papers
BSE,532670,RENUKA,Shree Renuka Sugars
BSE,503635,SALSAIN,Shree Salasar Investment
BSE,538975,SHREESEC,Shree Securities
BSE,513488,SSWRL,Shree Steel Wire Ropes
BSE,540738,STL,Shreeji Translogistics
BSE,503696,SHRENTI,Shreenath Investments
BSE,541112,SHREESHAY,Shreeshay Engineers
BSE,532007,SHVFL,Shreevatsaa Finance and Leasing
BSE,516016,SHREYANIND,Shreyans Industries
BSE,526335,SHREYASI,Shreyas Intermediates
BSE,520151,SHREYAS,Shreyas Shipping & Logistics
BSE,526981,SHBAJRG,Shri Bajrang Alliance
BSE,503804,SHRIDINE,Shri Dinesh Mills
BSE,523309,SHRIGANG,Shri Gang Industries
BSE,524336,SHHARICH,Shri Hari Chemicals Export
BSE,512453,SHRJAGP,Shri Jagdamba Polymers
BSE,532083,SHKALYN,Shri Kalyan Holdings
BSE,530977,SKCIL,Shri Keshav Cement and Infra
BSE,531080,SHRIKRISH,Shri Krishna Devcon
BSE,538092,VASUPRADA,Shri Vasuprada Plantations
BSE,543373,SVRL,Shri Venkatesh Refineries
BSE,508961,SHRICON,Shricon Industries
BSE,531359,SRAMSET,Shriram Asset Management Company
BSE,532945,SEPC,Shriram EPC
BSE,511218,SHRIRAMFIN,Shriram Finance
BSE,543419,SHRIRAMPPS,Shriram Properties
BSE,511411,SHRISTI,Shristi Infrastructure Development Corp
BSE,542019,SHUBHAM,Shubham Polyspin
BSE,531506,SKRABUL,Shukra Bullions
BSE,523790,SHUKJEW,Shukra Jewellery
BSE,524632,SHUKRAPHAR,Shukra Pharmaceuticals
BSE,539252,SCFL,Shyam Century Ferrous
BSE,543299,SHYAMMETL,Shyam Metalics And Energy
BSE,517411,SHYAMTEL,Shyam Telecom
BSE,531219,SHYAMAINFO,SHYAMA INFOSYS LTD.
BSE,505515,SHYMINV,Shyamkamal Investments
BSE,530907,SICAPIT,SI Capital & Financial Services
BSE,520141,SIBARAUT,Sibar Auto Parts
BSE,533014,SICAGEN,Sicagen India
BSE,530439,SIDDHA,Siddha Ventures
BSE,526877,SIDDHEGA,SIDDHESWARI GARMENTS LTD.
BSE,532217,SIELFNS,Siel Financial Services
BSE,500550,SIEMENS,Siemens
BSE,543389,SIGACHI,Sigachi Industries
BSE,543917,SIGMA,Sigma Solve
BSE,512131,SIGNETIND,Signet Industries
BSE,523606,SIKA,Sika Interplant Systems
BSE,524642,SIKOZY,Sikozy Realtors
BSE,521194,SILINV,SIL Investments
BSE,543615,SRSOLTD,Silicon Rental Solutions
BSE,531635,SILVOAK,Silver Oak India
BSE,543536,SILVERPRL,Silver Pearl Hospitality
BSE,543525,SILVERTUC,Silver Touch Technologies
BSE,512197,SILVERO,Silveroak Commercial
BSE,539742,SIMBHALS,Simbhaoli Sugars
BSE,507998,SIMMOND,Simmonds Marshall
BSE,513472,SIMPLEXCAS,Simplex Casting
BSE,523838,SIMPLEXINF,Simplex Infrastructures
BSE,533018,SIMPLXMIL,Simplex Mills Company
BSE,533019,SIMPLXPAP,Simplex Papers
BSE,503229,SIMPLXREA,Simplex Realty
BSE,519566,SIMRAN,Simran Farms
BSE,523023,SINCLAIR,Sinclairs Hotels
BSE,532029,SINDHUTRAD,Sindhu Trade Links
BSE,505504,SINDUVA,Sindu Valley Technologies
BSE,505729,SINGER,Singer India
BSE,509887,SINNAR,Sinnar Bidi Udyog
BSE,540653,SINTEXPLAST,Sintex Plastics Technology
BSE,532879,SSLEL,Sir Shadi Lal Enterprises
BSE,543686,SIRCA,Sirca Paints India Limite
BSE,538667,SIROHIA,Sirohia & Sons
BSE,512589,SITAENT,Sita Enterprises
BSE,532795,SITINET,Siti Networks
BSE,503811,SIYSIL,Siyaram Silk Mills
BSE,504398,SJCORP,SJ Corporation
BSE,543387,SJS,SJS Enterprises
BSE,533206,SJVN,SJVN
BSE,542728,SKIEL,SK International Export
BSE,500472,SKFINDIA,SKF India
BSE,538562,SKIPPER,Skipper
BSE,532143,SKMEGGPROD,SKM Egg Products Export
BSE,531169,SKPSEC,SKP Securities
BSE,541967,SKYGOLD,Sky Gold
BSE,526479,SKYIND,Sky Industries
BSE,505650,SKYLMILAR,Skyline Millars
BSE,543065,SMAUTO,SM Auto Stamping
BSE,542034,SMGOLD,SM Gold
BSE,539494,SMARTFIN,Smart Finsec
BSE,532419,SMARTLINK,Smartlink Holdings
BSE,532138,SMCREDT,SMC Credits
BSE,543263,SMCGLOBAL,SMC Global Securities
BSE,508905,SMIFS,SMIFS Capital Markets
BSE,513418,SMFIL,Smiths & Founders India
BSE,505192,SMLISUZU,SML Isuzu
BSE,540686,SMRUTHIORG,Smruthi Organics
BSE,540679,SMSLIFE,SMS Lifesciences
BSE,532815,SMSPHARMA,SMS Pharmaceuticals
BSE,505827,SNL,SNL Bearings
BSE,538635,SNOWMAN,Snowman Logistics
BSE,532784,SOBHA,Sobha
BSE,512014,SOBME,Sobhagya Mercantile
BSE,538923,SOFCOM,SOFCOM Systems
BSE,504375,SOFTBPO,Softbpo Global Services
BSE,531529,SOFTRAKV,SOFTRAK VENTURE INVESTMEN
BSE,532344,SOFTSOL,Softsol India
BSE,543470,SOFTTECH,SoftTech Engineers
BSE,532725,SOLARINDS,Solar Industries
BSE,541540,SOLARA,Solara Active Pharma Sciences
BSE,513699,SOLIDSTON,Solid Stone Company
BSE,522152,SOLIMAC,Solitaire Machine Tools
BSE,511571,SODFC,Som Datt Finance Corporation
BSE,507514,SDBL,Som Distilleries & Breweries
BSE,521034,SOMATEX,Soma Textiles & Industries
BSE,531548,SOMANYCERA,Somany Ceramics
BSE,533001,SOMICONV,Somi Conveyor Beltings
BSE,543300,SONACOMS,Sona BLW Precision Forgings
BSE,526901,SONALAD,Sonal Adhesives
BSE,538943,SONAL,Sonal Mercantile
BSE,543924,SONALIS,Sonalis Consumer Products
BSE,532221,SONATSOFTW,Sonata Software
BSE,539378,SML,Soni Medicare
BSE,541633,STRAEXPO,Sophia Traexpo
BSE,531398,SOURCENTRL,Source Natural Foods
BSE,516108,STHINPA,South India Paper Mills
BSE,532218,SOUTHBANK,South Indian Bank
BSE,509910,ZSOUTGAS,Southern Gas
BSE,540174,SOUTHERNIN,Southern Infosys
BSE,514454,SOUTLAT,Southern Latex
BSE,513498,SOUTHMG,Southern Magnesium & Chemicals
BSE,590030,SPIC,Southern Petrochemical Industries
BSE,523826,SOVERDIA,Sovereign Diamonds
BSE,540048,SPAL,SP Apparels
BSE,530289,SPCAPIT,SP Capital Financing
BSE,542376,SPACAPS,SPA Capital Services
BSE,541890,SPACEINCUBA,Space Incubatrics Technologies
BSE,524727,SDL,Span Divergent
BSE,542759,SPANDANA,Spandana Sphoorty Financial
BSE,531370,SPAR,Sparc Electrex
BSE,534425,SPECIALITY,Speciality Restaurants
BSE,531982,SPECFOOD,Spectrum Foods
BSE,512291,ZSPEEDCO,Speedage Commercials
BSE,517166,SPELS,SPEL Semiconductor
BSE,542337,SPENCER,Spencers Retail
BSE,526161,SPENTA,Spenta International
BSE,521082,SPENTEX,Spentex Industries
BSE,526827,SPICEISL,Spice Islands Apparels
BSE,500285,SPICEJET,Spicejet
BSE,532651,SPLIL,SPL Industries
BSE,500402,SPMLINFRA,SPML Infra
BSE,539221,SPORTKING,Sportking India
BSE,540079,SPRAYKING,Sprayking Agro Equipment
BSE,501479,SFTL,Springform Technology
BSE,912254,ICICM58,Springform Technology
BSE,538402,SPS,SPS Finquest
BSE,512221,SPVGLOBAL,SPV Global Trading
BSE,526532,SFPIL,Square Four Projects
BSE,530037,SREEJAYA,Sree Jayalakshmi Autospin
BSE,532842,SRHHYPOLTD,Sree Rayalaseema Hi-Strength H
BSE,514248,SRECR,Sreechem Resins
BSE,535601,SREEL,Sreeleathers
BSE,523756,SREINFRA,SREI Infrastructure Finance
BSE,539217,SRESTHA,Srestha Finvest
BSE,503806,SRF,SRF
BSE,534680,SRGHFL,SRG Housing Finance
BSE,538863,AMARNATH,Sri Amarnath Finance
BSE,531322,HAVISHA,Sri Havisha Hospital
BSE,514442,SRIKPRIND,Sri KPR Industries
BSE,521161,SLSTLQ,Sri Lakshmi Saraswathi Textiles
BSE,521234,SRINACHA,Sri Nachammai Cotton Mills
BSE,521178,SRMCL,Sri Ramakrishna Mills
BSE,523222,SRMENERGY,SRM Energy
BSE,540914,SRUSTEELS,SRU Steels
BSE,530821,SSPDL,SSPDL
BSE,539026,SSPNFIN,SSPN Finance
BSE,570005,GATECHDVR,Stampede Capital
BSE,504180,STDBAT,Standard Batteries
BSE,511700,STANCAP,Standard Capital Markets
BSE,530017,SIL,Standard Industries
BSE,523351,STDSHOE,Standard Shoe Sole and Mould
BSE,526231,STDSFAC,Standard Surfactants
BSE,530931,STANPACK,Stanpacks India
BSE,506105,STANROS,Stanrose Mafatlal Investments & Finance
BSE,540575,STARCEMENT,Star Cement
BSE,539255,STARDELTA,Star Delta Transformers
BSE,543412,STARHEALTH,Star Health Insurance
BSE,539017,STARHFL,Star Housing Finance
BSE,516022,STARPAPER,Star Paper Mills
BSE,540492,STARLENT,Starlineps Enterprises
BSE,538733,STARLIT,Starlit Power Systems
BSE,517548,STARLITE,Starlite Components
BSE,520155,STARLOG,Starlog Enterprises
BSE,512381,STARTECK,Starteck Finance
BSE,500112,SBIN,State Bank of India
BSE,512531,STCINDIA,State Trading Corporation of India
BSE,500113,SAIL,Steel Authority of India
BSE,534748,STEELXIND,Steel Exchange India
BSE,513173,STLSTRINF,Steel Strips Infrastructures
BSE,513262,SSWL,Steel Strips Wheels
BSE,513517,STEELCAS,Steelcast
BSE,543622,STML,Steelman Telecom
BSE,533316,STEL,STEL Holdings
BSE,536738,STELLAR,Stellar Capital Services
BSE,531509,STEP2COR,Step Two Corp
BSE,512215,STEPHANOTIS,Stephanotis Finance
BSE,542760,SWSOLAR,Sterling & Wilson Renewable Energy
BSE,526500,STRGRENWO,Sterling Green Woods
BSE,513575,STERPOW,STERLING POWERGENSYS LTD
BSE,530759,STERTOOLS,Sterling Tools
BSE,532374,STLTECH,Sterlite Technologies
BSE,532730,SGL,STL Global
BSE,543260,STOVEKRAFT,Stove Kraft
BSE,504959,STOVACQ,Stovec Industries
BSE,530495,STRATMONT,Stratmont Industries
BSE,532531,STAR,Strides Pharma Science
BSE,530611,STURDY,Sturdy Industries
BSE,526951,STYLAMIND,Stylam Industries
BSE,506222,STYRENIX,Styrenix Performance Materials
BSE,532348,SUBEX,Subex
BSE,530231,SUBSM,Subhash Silk Mills
BSE,517168,SUBROS,Subros
BSE,506003,SUDAI,Sudal Industries
BSE,506655,SUDARSCHEM,Sudarshan Chemical Industries
BSE,543828,SUDARSHAN,Sudarshan Pharma Industries
BSE,521113,SUDTIND-B,Suditi Industries
BSE,540318,SUERYAAKNI,Sueryaa Knitwear
BSE,511654,SUGALDAM,Sugal & Damani Share Brokers
BSE,539117,SUJALA,Sujala Trading & Holding
BSE,524542,SUKHJITS,Sukhjit Starch & Chemicals
BSE,543711,SULA,Sula Vineyards
BSE,508969,SULABEN,Sulabh Engineers & Services
BSE,530419,SUMEDHA,Sumedha Fiscal Services
BSE,530445,SUMERUIND,Sumeru Industries
BSE,542920,SUMICHEM,Sumitomo Chemical
BSE,533306,SUMMITSEC,Summit Securities
BSE,532070,SUMUKA,Sumuka Agro Industries
BSE,532154,JOHNPHARMA,Sun And Shine Worldwide
BSE,532872,SPARC,Sun Pharma Advanced Research Co
BSE,524715,SUNPHARMA,Sun Pharmaceutical
BSE,542025,SUNRETAIL,Sun Retail
BSE,532733,SUNTV,Sun TV Network
BSE,539526,SCTL,Suncare Traders
BSE,530795,SUNCITYSY,Suncity Synthetics
BSE,590072,SUNDRMBRAK,Sundaram Brake Linings
BSE,520056,SUNCLAYLTD,Sundaram Clayton
BSE,590071,SUNDARMFIN,Sundaram Finance
BSE,533166,SUNDARAM,Sundaram Multi Pap
BSE,500403,SUNDRMFAST,Sundram Fasteners
BSE,500404,SUNFLAG,Sunflag Iron & Steel Company
BSE,531433,SUNGOLD,Sungold Capital
BSE,541799,SMEL,Sungold Media and Entertainment
BSE,530953,SUNILAGR,Sunil Agro Foods
BSE,537253,SUNLOC,Sunil Healthcare
BSE,521232,SUNILTX,Sunil Industries
BSE,523425,SUNRAJDI,Sunraj Diamond Exports
BSE,543515,SEML,Sunrise Efficient Marketing
BSE,501110,SUNRINV,Sunrise Industrial Trader
BSE,530845,SUNSHIEL,Sunshield Chemicals
BSE,539574,SCL,Sunshine Capital
BSE,512179,SUNTECK,Sunteck Realty
BSE,530735,SUPERBAK,Super Bakers
BSE,530883,SUCROSA,Super Crop Safe
BSE,540269,SKL,Super Fine Knitters
BSE,512527,SUPER,Super Sales India
BSE,521180,SUPERSPIN,Super Spinning Mills
BSE,523842,SUPTANERY,Super Tannery
BSE,523283,SUPERHOUSE,Superhouse
BSE,539835,SUPERIOR,Superior Finlease
BSE,519234,SIEL,Superior Industrial Enterprises
BSE,541701,SUPERSHAKT,Supershakti Metaliks
BSE,526133,SUPERTEX,Supertex Industries
BSE,540168,SUPRAP,Supra Pacific Management
BSE,532509,SUPRAJIT,Suprajit Engineering
BSE,530677,SUPREME,Supreme Holdings & Hospitality
BSE,509930,SUPREMEIND,Supreme Industries
BSE,532904,SUPREMEINF,Supreme Infrastructure
BSE,500405,SPLPETRO,Supreme Petrochemicals
BSE,543434,SUPRIYA,Supriya Lifescience
BSE,531638,SURAJLTD,Suraj
BSE,526211,SURJIND,Suraj Industries
BSE,518075,SURAJ,Suraj Products
BSE,533298,SURANASOL,Surana Solar
BSE,517530,SURANAT&P,Surana Telecom And Power
BSE,530185,SURATEX,Surat Textile Mills
BSE,543218,SBGLP,Suratwwala Business Group
BSE,514260,SURBHIN,Surbhi Industries
BSE,539124,SARVOTTAM,Survottam Finvest
BSE,539253,SURYAINDIA,Surya India
BSE,500336,SURYAROSNI,Surya Roshni
BSE,533101,SURYAAMBA,Suryaamba Spinning Mills
BSE,511185,RAJVI,Suryakripa Finance
BSE,521200,SURYALAXMI,Suryalakshmi Cotton Mills
BSE,514138,SURYALA,Suryalata Spinning Mills
BSE,514140,SURYVANSP,Suryavanshi Spinning Mills
BSE,519604,SURFI,Suryo Foods & Industries
BSE,543279,SURYODAY,Suryoday Small Finance Bank
BSE,532782,SUTLEJTEX,Sutlej Textiles And Industries
BSE,543274,SUUMAYA,Suumaya Corporation
BSE,530239,SUVEN,Suven Life Sciences
BSE,543064,SUVENPHAR,Suven Pharmaceuticals
BSE,531640,SICL,Suvidha Infraestate Corporation
BSE,543281,SUVIDHAA,Suvidhaa Infoserve
BSE,543391,SGFRL,Suyog Gurbaxani Funicular
BSE,537259,SUYOG,Suyog Telematics
BSE,532667,SUZLON,Suzlon Energy
BSE,535621,SVGLOBAL,SV Global Mill
BSE,503622,ZSVTRADI,SV Trading & Agencies
BSE,531885,SVAINDIA,SVA India
BSE,503624,ZSVARAJT,Svaraj Trading & Agencies
BSE,539911,SNIM,Svarnim Trade Udyog
BSE,524488,SVCIND,SVC Superchem
BSE,543799,SVJ,SVJ Enterprises
BSE,505590,SVPGLOB,SVP Global Ventures
BSE,539041,SVPHOUSING,SVP Housing
BSE,543745,SVS,SVS Ventures
BSE,503659,SW1,SW Investments
BSE,503816,SWADPOL,Swadeshi Polytex
BSE,539406,SWAGTAM,Swagtam Trading & Services
BSE,503310,SWANENERGY,Swan Energy
BSE,500407,SWARAJENG,Swaraj Engines
BSE,531003,SWRNASE,Swarna Securities
BSE,526365,SWARNSAR,Swarnsarita Gems
BSE,512257,SVARTCORP,Swasti Vinayaka Art & Heritage Corp
BSE,510245,SWASTIVI,Swasti Vinayaka Synthetics
